This worksheet includes one table, with columns A through AX. Blank cells within the table indicate that there is no data for that element.  The table includes data, organized by district, such as county and district codes and names.  The table also includes basic information about the district such as address, website, and contacts. Districts with county code 80 are charter districts and the county name listed is the host county. District 1431 is a state agency that is in Mercer County.
New Jersey School Directory
Public School Districts
County Code,County Name,District Code,District Name,Chrt Sch Code,Supt. Title,Supt. First Name,Supt. Last Name,Supt. Title 2,Supt. EMail,Address1,Address2,City,State,Zip,Mailing Address1,Mailing Address2,Mailing Address3,Mailing City,Mailing State,Mailing Zip,Mailing Zip+4,Phone,BA Title1,BA First Name,BA Last Name,BA Email,BA Title2,SEC Title1,SEC First Name,SEC Last Name,SEC Title2,HIB Title1,HIB First Name,HIB Last Name,HIB Title2,State Testing Coor. Title1,State Testing Coor. First Name,State Testing Coor. Last Name,State Testing Coor. Title2,PARCC IT Con. Title1,PARCC IT Con. First Name,PARCC IT Con. Last Name,PARCC IT Con. Title2,School Safety Specialist Title1,School Safety Specialist First Name,School Safety Specialist Last Name,School Safety Specialist Title2,Website,NCES ID
="07",CAMDEN,="0580","Brooklawn Public School District",="","Dr.","Samuel","Rosetti","Superintendent",srosetti@alicecostello.com,301 Haakon Road, ,Brooklawn,NJ,="08030",301 Haakon Road,,,Brooklawn,NJ,="08030",="",856-456-4039,"Mr.","Samuel","Dutkin",sdutkin@alicecostello.com,B. A. / Board Secretary,Mrs.,Patricia,Moulton,"Special Ed. Coordinator","Dr.","Samuel","Rosetti","Anti-Bullying Coordinator","Dr.","Samuel","Rosetti","Dist. Coordinator of State Testing","Mr.","Thomas","DiMattia","LEA Assessment IT Contact","Dr.","Samuel","Rosetti","School Safety Specialist",www.alicecostello.com,="3402370"
="07",CAMDEN,="0680","Camden City School District",="","Mr.","Alfonso","Llano","State District Superintendent",allano@camden.k12.nj.us,990 Morgan Blvd, ,Camden,NJ,="08104",990 Morgan Blvd,,,Camden,NJ,="08104",="",856-966-2000,"Ms.","Margaret","McDonnell",margaretmcdonnell@camden.k12.nj.us,Business Administrator,Ms.,Tishara,Landi,"Director of Special Education","Ms.","Ebony","Hinson","Anti-Bullying Coordinator","Ms.","Kandace","Butler","Dist. Coordinator of State Testing","Ms.","Tiffany","Godette","LEA Assessment IT Contact","Mr.","Myron","Cox","School Safety Specialist",WWW.CAMDENCITYSCHOOLS.ORG,="3402640"
="07",CAMDEN,="0695","Camden County Educational Services Commission",="","Mr.","Daniel","Del Vecchio","Superintendent",ddelvecchio@camdenesc.org,225 WHITE HORSE AVENUE, ,CLEMENTON,NJ,="08021",225 WHITE HORSE AVENUE,,,CLEMENTON,NJ,="08021",="",856-784-2100 x104,"Mr.","Patrick","Madden",pmadden@camdenesc.org,B. A. / Board Secretary,Ms.,Patricia,Russo,"Supervisor of Special Education Services","Ms.","Norell","Gurcsik","Anti-Bullying Coordinator","Ms.","Patricia","Russo","Dist. Coordinator of State Testing","","","","","Mr.","Patrick","Madden","School Safety Specialist",www.camdenesc.org,="3480340"
="07",CAMDEN,="0700","Camden County Technical School District",="","","Wanda","Pichardo","Superintendent",wpichardo@ccts.net,343 Berlin Cross Keys Road, ,Sicklerville,NJ,="08081",343 Berlin Cross Keys Road,,,Sicklerville,NJ,="08081",="",856-767-7000 x5401,"","Pamela","Zook",pzook@ccts.net,B. A. / Board Secretary,,Leo,Lampman,"Director of Special Education","","Dawn","Sponheimer","Anti-Bullying Coordinator","","Danielle","Hallinan","Dist. Coordinator of State Testing","","Dino","Valentino","LEA Assessment IT Contact","","Pamela","Zook","School Safety Specialist",www.ccts.org,="3402670"
="07",CAMDEN,="1801","Camden Prep, Inc.",="","Ms.","Jen","Venegas-Gibbons","Superintendent",njschoolleads@uncommonschools.org,1575 Mt Ephraim Ave, ,Camden,NJ,="08104",1575 Mt Ephraim Ave,,,Camden,NJ,="08104",="",201-207-7523,"Mr.","Olugbenga","Olabintan",OOlabintan@aol.com,School Business Administrator,Ms.,Samantha,Davis,"Special Ed. Coordinator","Ms.","Mary Kate","Miller","Anti-Bullying Coordinator","Mr.","Devon","Watkis","Dist. Coordinator of State Testing","Mr.","Ashwin","Narla","LEA Assessment IT Contact","Mr.","Olugbenga","Olabintan","School Safety Specialist",www.camdenprep.uncommonschools.org,="3400776"
="80",CAMDEN,="6107","Camden's Promise Charter School",="998","Dr.","Joseph","Conway","Superintendent",jconway@camdencsn.org,879 Beideman Ave, ,Camden,NJ,="08105",879 Beideman Ave,,,Camden,NJ,="08105",="",856-365-1000,"Ms.","Richelle","Baughn",rbaughn@camdencsn.org,B. A. / Board Secretary,Mrs.,Melissa,Hocko,"Director of Child Study Team","Mrs.","Yuderquis","Guzman-Caba","Anti-Bullying Coordinator","Dr.","Harold","Shaw","Dist. Coordinator of State Testing","","","","","Dr.","George","Farmer","School Safety Specialist",www.promiseacademycharter.org,=""
="07",CAMDEN,="0800","Cherry Hill School District",="","Dr.","Kwame","Morton","Superintendent",KMorton@chclc.org,45 Ranoldo Terrace, ,Cherry Hill,NJ,="08034-0391",45 Ranoldo Terrace,PO Box 5015,,Cherry Hill,NJ,="08034",="0391",856-429-5600 x4309,"Mr.","Jason","Schimpf",jschimpf@chclc.org,B. A. / Board Secretary,Dr.,Shilpa,Dave,"Supervisor of Special Education Services","Dr.","Scott","Goldthorp","Anti-Bullying Coordinator","Ms.","Nora","Smaldore","Dist. Coordinator of State Testing","Mr.","Marc","Plevinsky","LEA Assessment IT Contact","Mr.","Anthony","Saporito","School Safety Specialist",www.chclc.org,="3403000"
="07",CAMDEN,="0810","Chesilhurst Board of Education",="","","","","",,511 Edwards Avenue, ,Chesilhurst,NJ,="08089",511 Edwards Avenue,,,Chesilhurst,NJ,="08089",="",,"Mrs.","Beth Ann","Coleman",bcoleman@foundationsinc.org,Business Administrator,,,,"","","","","","","","","","","","","","","","","",www.chesilhurstboe.org,=""
="07",CAMDEN,="0880","Clementon Elementary School District",="","Mrs.","Kathleen","Haines","Superintendent",hainesk@clemsd.org,4 Audubon Avenue, ,Clementon,NJ,="08021",4 Audubon Avenue,,,Clementon,NJ,="08021",="",856-783-2300 x1012,"Mr.","Bruno","Berenato",berenatob@clemsd.org,School Business Administrator,Mrs.,Meghan,Gifford,"Director of Special Education","Mr.","Jared","Fudurich","Anti-Bullying Coordinator","Mrs.","Linda","Fulleylove","Dist. Coordinator of State Testing","","","","","Mrs.","Kathleen","Haines","School Safety Specialist",http://clementon.k12.nj.us,="3403240"
="07",CAMDEN,="0940","Collingswood Public School District",="","Dr.","Fredrick","McDowell","Superintendent",fmcdowell@collsk12.org,100 Lees Avenue, ,Collingswood,NJ,="08108",100 Lees Avenue,,,Collingswood,NJ,="08108",="",856-962-5700 x1002,"Mrs.","Beth Ann","Coleman",bcoleman@collsk12.org,Business Administrator,Dr.,Elizabeth,Whitehouse,"Director of Child Study Team","Mr.","Michael","Jefferson","Anti-Bullying Coordinator","Ms.","Dana","Walker","Dist. Coordinator of State Testing","","","","","Mr.","Michael","Jefferson","School Safety Specialist",www.collsk12.org,="3403420"
="07",CAMDEN,="1255","Eastern Camden County Regional School District",="","Dr.","Sarah","Bilotti","Chief School Administrator",sbilotti@eccrsd.us,1202 LAUREL OAK ROAD,SUITE 201 ,VOORHEES,NJ,="08043",1202 LAUREL OAK ROAD,PO BOX 2500,,VOORHEES,NJ,="08043",="",856-346-6730  x2111,"Mr.","Ken","Verrill",kverrill@eccrsd.us,B. A. / Board Secretary,Dr.,Susan,Roth,"Director of Special Education","Mr.","Jason","Hill","Anti-Bullying Coordinator","Mr.","Jason","Susko","Dist. Coordinator of State Testing","Mr.","Michael","Senatore","LEA Assessment IT Contact","Mr.","William","Westerby","School Safety Specialist",www.eccrsd.us,="3404380"
="07",CAMDEN,="1720","Gibbsboro Elementary School District",="","Mr.","Jack","Marcellus","Superintendent",jmarcellus@gibbsboroschool.org,37 Kirkwood Rd., ,Gibbsboro,NJ,="08026",37 Kirkwood Rd.,,,Gibbsboro,NJ,="08026",="",856-783-1140 x303,"Mr.","James","Cordery",jcordery@gibbsboroschool.org,School Business Administrator,Mrs.,Kristin,Ternowyj,"Director of Child Study Team","Mr.","Jack","Marcellus","Anti-Bullying Coordinator","Mr.","Jack","Marcellus","Dist. Coordinator of State Testing","","","","","Mrs.","Kelly","Sommers","School Safety Specialist",www.gibbsboroschool.org,="3405850"
="07",CAMDEN,="1770","Gloucester City Public School District",="","Mr.","Sean","Gorman","Superintendent",sgorman@gcsd.k12.nj.us,1300 Market Street, ,Gloucester City,NJ,="08030",1300 Market Street,,,Gloucester City,NJ,="08030",="",856-456-7000 x1110,"Mrs.","Sarah","Bell",sbell@gcsd.k12.nj.us,B. A. / Board Secretary,Dr.,Jennifer,Connell,"Supervisor of Special Education Services","Mrs.","Kasey","Bobo","Anti-Bullying Coordinator","Mrs.","Colleen","Blake","Dist. Coordinator of State Testing","Mr.","Cal","Loughlin","LEA Assessment IT Contact","Ms.","Sarah","Finley","School Safety Specialist",gcsd.k12.nj.us,="3406000"
="07",CAMDEN,="1780","Gloucester Township Public Schools",="","Mr.","John","Bilodeau","Superintendent",jbilodeau@gloucestertownshipschools.org,17 Erial Road, ,Blackwood,NJ,="08012",17 Erial Road,,,Blackwood,NJ,="08012",="",856-227-1400 x2001,"Mr.","Gene","Mercoli",gmercoli@gloucestertownshipschools.org,School Business Administrator,Dr.,Violet,Martin,"Director of Special Education","Mr.","Grant","Hildebrand","Anti-Bullying Coordinator","Mr.","Christopher","Mason","Dist. Coordinator of State Testing","Mr.","Stephen","Wells","LEA Assessment IT Contact","Mrs.","Jennifer","Bailey","School Safety Specialist",www.gloucestertownshipschools.org,="3406030"
="07",CAMDEN,="1880","HADDON HEIGHTS School District",="","Mrs.","Carla","Bittner","Superintendent",bittnerc@gogarnets.com,316-A SEVENTH AVE, ,HADDON HEIGHTS,NJ,="08035",316-A SEVENTH AVE,,,HADDON HEIGHTS,NJ,="08035",="",856-547-1412 x1204,"Ms.","Donna","Phillips",phillipsd@gogarnets.com,Business Administrator,Mrs.,Jocqueline,Renner,"Director of Special Education","Ms.","Michele","Mendenhall","Anti-Bullying Coordinator","Ms.","Michele","Mendenhall","Dist. Coordinator of State Testing","Mr.","Christopher","Lina","LEA Assessment IT Contact","Dr.","Matthew","Lammons","School Safety Specialist",www.gogarnets.com,="3406330"
="07",CAMDEN,="1890","Haddon Township School District",="","Dr.","Robert","Fisicaro","Superintendent",rfisicaro@htsd.us,500 RHOADS AVENUE, ,WESTMONT,NJ,="08108-3398",500 RHOADS AVENUE,,,WESTMONT,NJ,="08108",="3398",856-869-7700,"Mrs.","JENNIFER","GAULD",jgauld@htsd.us,B. A. / Board Secretary,Mrs.,DANA,COTTER,"Supervisor of Special Services","Mr.","Melvin","Allen","Anti-Bullying Coordinator","Mr.","Michael","Mahon","Dist. Coordinator of State Testing","Mr.","Michael","Mahon","LEA Assessment IT Contact","Ms.","Carolin","Lunsford","School Safety Specialist",HADDONTWPSCHOOLS.COM,="3406360"
="07",CAMDEN,="1900","Haddonfield School District",="","Mr.","Charles","Klaus","Superintendent",cklaus@haddonfield.k12.nj.us,95 Grove Street, ,Haddonfield,NJ,="08033",95 Grove Street,,,Haddonfield,NJ,="08033",="",856-429-7510,"Mr.","Michael","Catalano",mcatalano@haddonfield.k12.nj.us,School Business Administrator,Dr.,Dana,Blair,"Director of Special Education","Mr.","Rob","Fox","Anti-Bullying Coordinator","Dr.","Gino","Priolo","Assistant Superintendent","","","","","Mr.","Rob","Fox","School Safety Specialist",haddonfield.k12.nj.us,="3406390"
="07",CAMDEN,="2130","Hi Nella",="","","","","",,111 Warwick Road, ,Stratford,NJ,="08084",111 Warwick Road,,,Stratford,NJ,="08084",="",,"Mrs.","Debra","Trasatti",trasattid@stratford.k12.nj.us,Business Administrator,,,,"","","","","","","","","","","","","","","","","",stratford.k12.nj.us,=""
="80",CAMDEN,="6086","Hope Community Charter School",="972","Ms.","Jennifer","Smith","Lead of Charter School (District Level)",smith@hopecommunitycharter.org,836 S. 4th Street, ,Camden,NJ,="08103",PO Box  130,,,Audubon,NJ,="08106",="",856-379-3448,"Mr.","Richard","Pressler",rpressler@hopecommunitycharter.org,School Business Administrator,Mrs.,Jennifer,Smith,"Special Ed. Coordinator","Mrs.","Jennifer","Smith","Anti-Bullying Coordinator","Mrs.","Jennifer","Smith","Dist. Coordinator of State Testing","Mr.","Jennifer","Smith","LEA Assessment IT Contact","Mr.","Edward","Reuben","School Safety Specialist",http://www.hopecommunitycharterschool.org,="3400763"
="07",CAMDEN,="1799","KIPP: Cooper Norcross, A New Jersey Nonprofit Corporation",="","Mr.","Ryan","Hill","Lead of Charter School (District Level)",rhill@kippnj.org,525 Clinton Street, ,Camden,NJ,="08103",60 Park Place,Suite 802,,Newark,NJ,="07102",="",973-622-0905,"Mr.","Steven","Small",ssmall@kippnj.org,B. A. / Board Secretary,Ms.,Kara,Brockett,"Special Ed. Coordinator","Ms.","Mitchell","Cooper","Anti-Bullying Coordinator","Ms.","Marya","Shukla","Dist. Coordinator of State Testing","Mr.","Gaetano","Guarino","LEA Assessment IT Contact","Dr.","Mitch","Cooper","School Safety Specialist",http://www.kippnj.org,="3400777"
="07",CAMDEN,="2540","Laurel Springs School District",="","Mr.","Steve","Crispin","Superintendent",scrispin@laurelspringschool.org,623 Grand Ave., ,Laurel Springs,NJ,="08021",623 Grand Ave.,,,Laurel Springs,NJ,="08021",="",856-783-1086,"Mr.","James","McCullough",jmccullough@laurelspringschool.org,B. A. / Board Secretary,Mrs.,Deborah,McLaughlin,"Director of Child Study Team","Mrs.","Julie","Knipfer","Anti-Bullying Coordinator","Ms.","Janet","Cybulski","Dist. Coordinator of State Testing","Mr.","Taron","Leidy","LEA Assessment IT Contact","Mrs.","Heather","Dunham","School Safety Specialist",www.laurelspringschool.org,="3408280"
="07",CAMDEN,="2560","Lawnside School District",="","Dr.","Ronn","Johnson","Superintendent",ronnjohnson@lawnside.k12.nj.us,426   East Charleston Avenue, ,Lawnside,NJ,="08045-1404",426   East Charleston Avenue,,,Lawnside,NJ,="08045",="1404",856-546-4851,"","Jennifer","Johnson",jjohnson@lawnside.k12.nj.us,B. A. / Board Secretary,Dr.,Carmen,Henderson,"Supervisor of Special Education Services","","Niphon","Kirk","Anti-Bullying Coordinator","","Alyssa","Miller","Dist. Coordinator of State Testing","","ShaNell","WIlson","LEA Assessment IT Contact","Dr.","Ronn","Johnson","School Safety Specialist",www.lawnside.k12.nj.us,="3408340"
="80",CAMDEN,="7109","LEAP Academy University Charter School",="931","Ms.","Stephanie","Weaver-Rogers","Lead of Charter School (District Level)",swr@leap.rutgers.edu,130 N. Broadway, ,Camden,NJ,="08102",130 N. Broadway,,,Camden,NJ,="08102",="",856-614-5768,"Mr.","Yusein","Durakov",YDurakov@leap.rutgers.edu,School Business Administrator,Mrs.,Tugba,Hoguet,"Director of Special Education","Mrs.","Tamika","Rice","Anti-Bullying Coordinator","Mr.","Charles","Benito","Dist. Coordinator of State Testing","","","","","Mr.","Dennis","Rivera","School Safety Specialist",www.leapacademycharter.org,="3400078"
="07",CAMDEN,="2670","Lindenwold Public School District",="","Dr.","Kristin","O'Neil","Superintendent",koneil@lindenwold.k12.nj.us,801 Egg Harbor Road,Administration Bldg ,Lindenwold,NJ,="08021",801 Egg Harbor Road,Administration Bldg,,Lindenwold,NJ,="08021",="",856-784-4071,"Mrs.","Kathleen","Huder",khuder@lindenwold.k12.nj.us,Business Administrator,Mrs.,Adrienne,McManis,"Director of Special Education","Ms.","Leana","Sykes","Anti-Bullying Coordinator","Ms.","Leana","Sykes","Dist. Coordinator of State Testing","Mr.","Sam","Delfino","LEA Assessment IT Contact","Ms.","Adrienne","McManis","School Safety Specialist",www.lindenwold.k12.nj.us,="3408640"
="07",CAMDEN,="2890","Magnolia School District",="","Mrs.","Karen","Macpherson","Superintendent",kmacpherson@magnoliaschools.org,420 N. Warwick Rd, ,Magnolia,NJ,="08049-1399",420 N. Warwick Rd,,,Magnolia,NJ,="08049",="1399",856-783-4763 x156,"Mr.","Greg","Gontowski",ggontowski@magnoliaschools.org,School Business Administrator,Mrs.,Karen,Macpherson,"Director of Child Study Team","Mr.","Paul","Sorrentino","Anti-Bullying Coordinator","Mrs.","Jennifer","Pontarelli","Dist. Coordinator of State Testing","","","","","Mr.","Paul","Sorrentino","School Safety Specialist",www.magnoliaschools.org,="3409300"
="07",CAMDEN,="1802","Mastery Schools of Camden, Inc.",="","","Joel","Boyd","Chief School Administrator",MasteryCSO@masterycharter.org,1001 North 17th Street, ,Camden,NJ,="08105",1001 North 17th Street,,,Camden,NJ,="08105",="",215-866-9000 x15001,"","Christopher","Barts",Chris.Barts@masterynj.org,School Business Administrator,,Kristina,Walrath,"Supervisor of Special Services","","Rana","Shariatdoust","Anti-Bullying Coordinator","","Sara","Vasquez","Dist. Coordinator of State Testing","","Jason","McKnight","LEA Assessment IT Contact","","Michael","Patron","School Safety Specialist",www.masterynj.org,="3400772"
="07",CAMDEN,="3110","Merchantville School District",="","Mr.","Vincent","Palmieri","Chief School Administrator",palmieri@merchantville.k12.nj.us,130 S. Centre Street, ,Merchantville,NJ,="08109",130 S. Centre Street,,,Merchantville,NJ,="08109",="",856-663-1091,"Mr.","Mark","Stratton",stratton@merchantville.k12.nj.us,School Business Administrator,Mrs.,Kim,Klaus,"Special Ed. Coordinator","Mrs.","Jeanne","Leise","Anti-Bullying Coordinator","Mrs.","Krista","Travaglini","Dist. Coordinator of State Testing","Mr.","Zachary","Unkle","LEA Assessment IT Contact","Mr.","Vincent","Palmieri","School Safety Specialist",www.merchantvilleschool.org,="3409960"
="07",CAMDEN,="3420","Mt. Ephraim School District",="","Mr.","Michael","Hunter","Superintendent",mhunter@mtephraimschools.com,125 S. Black Horse Pike, ,Mt. Ephraim,NJ,="08059",125 S. Black Horse Pike,,,Mt. Ephraim,NJ,="08059",="",856-931-1634,"Mr.","Christopher","Eberly",ceberly@mtephraimschools.com,School Business Administrator,Ms.,Clara,Bigos,"Director of Child Study Team","Ms.","Clara","Bigos","Anti-Bullying Coordinator","Ms.","Clara","Bigos","Dist. Coordinator of State Testing","Mr.","Paul","Pirolli","LEA Assessment IT Contact","Mr.","Michael","Hunter","School Safety Specialist",www.mtephraimschools.com,="3410890"
="07",CAMDEN,="3770","Oaklyn Public School District",="","Dr.","Fredrick","McDowell","Superintendent",fmcdowell@collsk12.org,136 Kendall Blvd., ,Oaklyn,NJ,="08107",136 Kendall Blvd.,,,Oaklyn,NJ,="08107",="",856-962-5700 x1002,"Mrs.","Beth Ann","Coleman",bcoleman@collsk12.org,Business Administrator,Mrs.,Elizabeth,Whitehouse,"Supervisor of Special Services","Ms.","Jennifer","Boulden","Anti-Bullying Coordinator","Mrs.","Meredith","Howell-Turner","Dist. Coordinator of State Testing","Mr.","Patrick","Weisgerber","LEA Assessment IT Contact","Ms.","Jennifer","Boulden","School Safety Specialist",www.oaklynschool.org,="3411940"
="07",CAMDEN,="4060","Pennsauken Township Board of Education School District",="","Dr.","James","Bevere","Superintendent",james.bevere@pennsauken.net,1695 HYLTON ROAD, ,PENNSAUKEN,NJ,="08110",1695 HYLTON ROAD,,,PENNSAUKEN,NJ,="08110",="",856-662-8505 X6501,"Mr.","John","Ogunkanmi",john.ogunkanmi@pennsauken.net,B. A. / Board Secretary,Mr.,Michael,McGovern,"Director of Student Services","Mr.","Michael","McGovern","Anti-Bullying Coordinator","Mr.","Michael","McGovern","Dist. Coordinator of State Testing","Mr.","Joseph","Vo","LEA Assessment IT Contact","Mr.","Michael","Biazzo","School Safety Specialist",PENNSAUKEN.NET,="3412870"
="07",CAMDEN,="4110","Pine Hill School District",="","Dr.","Melissa","Williams","Superintendent",mwilliams@pinehillschools.org,1003 Turnerville Road, ,Pine HIll,NJ,="08021",1003 Turnerville Road,,,Pine HIll,NJ,="08021",="",856-783-6900 x1114,"Mr.","Ronald","Latham",rlatham@pinehillschools.org,Business Administrator,Dr.,Amy,Francis,"Director of Child Study Team","Ms.","Michelle","Messina","Anti-Bullying Coordinator","Mrs.","Nicole","Kerber","Dist. Coordinator of State Testing","Mr.","Marc","Gold","LEA Assessment IT Contact","Mr.","John","Carullo","School Safety Specialist",www.pinehillschools.org,="3412990"
="07",CAMDEN,="4590","Runnemede Public School District",="","Mr.","Mark","Iannucci","Superintendent",miannucci@runnemedeschools.org,24 N. Black Horse Pike - 2nd Floor, ,Runnemede,NJ,="08078",24 N. Black Horse Pike - 2nd Floor,,,Runnemede,NJ,="08078",="",856 -931-5353 X 213,"Dr.","Sean","McCarron",smccarron@runnemedeschools.org,B. A. / Board Secretary,Ms.,Gladys,Hubbard,"Supervisor of Special Education Services","Mr.","Steve","Maloney","Anti-Bullying Coordinator","Dr.","Sean","McCarron","Dist. Coordinator of State Testing","Mrs.","Jeanette","Schiraldi","LEA Assessment IT Contact","Mr.","Mark","Iannucci","School Safety Specialist",www.runnemedeschools.org,="3414430"
